,California,Virginia,Florida,New York,New Jersey,Texas,Utah,Washington,Illinois,Colorado,Arkansas,Arizona,Nevada,Michigan,New Hampshire,Rhode Island,Pennsylvania,Tennessee,Massachusetts,the District of Columbia,Minnesota,North Carolina,Oregon,Georgia,Hawaii,West Virginia,Maryland,Maine,Idaho,Alaska,Montana,South Carolina,North Dakota,Wisconsin,Vermont,Missouri,Kansas,Connecticut,Delaware,Wyoming,Mississippi,Louisiana,Alabama,Indiana,Nebraska,Oklahoma,New Mexico,South Dakota,Kentucky,Ohio,Iowa
2015-03-01,403745.52035535796,230061.15360832427,172274.83819228553,269245.0529475995,291451.0503609344,158805.38307520293,227535.80202053953,262543.01577868435,156173.5228553079,268246.0467503905,119089.42136166536,193445.88295942603,198626.51952715366,119956.23933310772,215875.94760717312,222099.83278604248,153729.94951702305,142761.5448456687,325288.79220480315,464648.3317623206,185249.48855744206,155537.14083252157,247285.94821552667,146057.3117603903,497647.7629715542,101678.20717005401,266579.1698232363,176879.16123426103,176360.22800645986,262316.0788876825,209931.8392449146,146479.97639540792,207993.1284587935,154230.90132156282,220379.53681611645,127509.28621509513,121677.00279193319,230512.01075369236,224947.4975288314,217204.5456227352,115253.33073147765,157748.74056834792,128785.99183239353,118849.86893318931,135369.28154144264,115365.96710424602,164151.72899968596,164710.5295165239,106174.69639342501,115652.75550984901,128135.06696716603
2015-04-01,405654.38047912373,230435.607462324,173345.54632778835,269693.94482708647,291924.0557850928,159921.93707280108,229017.25504343957,264554.9327464969,156556.15843634852,271182.33173746197,119498.09386544554,194576.20496295378,200030.7333502452,120880.04965209594,216940.0145922456,222974.42327236012,154139.05810047974,143514.5398701638,326713.73134728096,465905.9928535873,186377.749577597,156097.36935161045,249184.60378627887,146834.96842719734,499177.05783672276,102120.46704345841,267408.0366549086,177533.19677236673,177536.81738572838,262872.86006562744,211257.78310311746,147153.4755880621,209655.10420639827,154896.43594054776,221147.1160522613,127996.49236171233,122196.97666578757,230926.22450156137,225851.6083265211,218585.1845572463,116052.92415741352,158565.25154476208,129266.54643687625,119262.6932975599,136081.63403017563,115725.68942785333,164782.71153508883,165525.0452003373,106672.7882491247,116174.56155271514,128940.96707389015
2015-05-01,407812.73509240197,230919.66083132135,174558.32674137285,270500.035646237,292674.2577845308,160990.21069761002,230585.64105969187,266527.5532700677,157283.65241997698,273876.13967156125,119882.86023176463,195928.88259347703,201706.6364050449,121934.32295345841,218001.98504587516,223617.42327052678,154716.76264872984,144372.45378921312,328007.0060044795,467142.11440619867,187471.70221089557,156715.95276171656,250965.02945277595,147692.87343048502,500939.36181201664,102632.48392123076,268212.544788303,178339.4400467576,178872.32312777278,263729.1402188889,212725.7429506102,147945.22507068096,211430.31773428118,155645.00633910127,221989.8644923044,128675.42751800078,122720.85889069212,231428.0216027733,226397.78393024136,219747.94560508124,117044.08497030695,159452.32663950432,129877.12855341414,119771.37228331466,136827.50841158445,116150.51350746781,165376.8975602313,166297.91545217726,107272.07984155747,116834.20359414413,129635.15494441068
2015-06-01,410024.6005106103,231376.31853480407,175801.83533581323,271383.54058040865,293198.2443739789,162054.31097525044,232273.66323029585,268401.41797351785,157880.425648612,276474.773482723,120276.75251137496,197276.1483814949,203788.07614531458,122871.41061684769,219052.97442969543,224158.54226361177,155232.12249172968,145262.11887710277,329086.0390115269,469339.1537036165,188379.9047698011,157336.13294114088,252848.653921983,148553.89436879373,502872.9084555479,103095.80203973402,268767.3817909837,179307.6915126329,180113.38268529275,264641.01362839545,214221.5575081438,148721.08879193268,212981.48504461572,156287.45258168035,222801.0272316199,129302.66881800194,123193.19240652194,231628.99400275134,227053.21807188462,220828.65851149833,117909.903644316,160160.68304005708,130388.55237918871,120340.9184851594,137568.19958583298,116391.96894256193,165635.76436014133,167153.30104449054,107836.03891292075,117469.03814608029,130184.02439315151
2015-07-01,411767.5427116514,231968.72722462684,177219.66547194807,272483.3939104648,293947.4347778834,163160.6905293398,234173.01298387317,270384.65960197063,158518.63846146036,279209.2190923358,120747.43692552189,198696.35719692893,205943.35123454558,123661.96365201393,220117.88185496212,225007.79197386853,155845.69324433568,146204.18922493965,330356.00853887363,472370.7988868556,189171.36014052425,157993.84286602226,254993.0395713532,149501.52161271044,505478.9346257834,103491.04914090259,269364.15503922495,180359.42669280243,181323.8629334995,265665.8373896856,215591.53186073047,149521.04276744017,214109.14038597967,156775.0628848475,223536.32572342746,129995.03436646261,123669.08438324126,231943.66625218187,227965.61742921,222234.22785463475,118819.4615242218,160678.92482554898,130735.57610211281,120853.6630223504,138220.18627667573,116629.2623690813,165851.26221335566,167832.53983606736,108318.66427640345,118128.1480126034,130570.36034687742
2015-08-01,412935.63373806427,232695.3144646391,178720.67840006904,273802.6981840352,294900.5355109495,164314.9319593072,236383.05933950224,272401.5768225144,159088.34822279515,282102.1431355114,121409.13034504949,200154.36624823848,207767.32087115655,124395.24167710224,221362.0806786193,226093.27344247603,156550.61820952056,147086.59723069344,332027.08855763817,475868.31361248874,189956.7705266904,158677.18495255787,257460.41184767356,150484.7381792738,508535.68637361826,103875.51571449212,269937.14289451257,181327.3749204202,182483.69670799552,266819.6961248061,216981.80265802526,150305.75867213312,215053.4510176177,157215.7021062047,224062.34518125266,130756.25358526758,124307.11093777796,232264.42395246247,229162.32425490892,223798.3519894481,119760.61154667905,160942.07388196126,131057.58236530384,121410.70013900455,139002.57300279266,116877.30750812423,166108.27470364075,168633.82479805997,108870.03573507721,118822.07993541572,131126.9056665358
2015-09-01,413934.7478658015,233529.53736071452,180353.49956163872,275547.5082127493,296287.8481425512,165491.86659342973,238634.9704987352,274717.2260606549,159749.63457331565,285148.4905796786,122103.13578407878,201791.06217090963,209362.91383004878,125124.93430200774,222682.73854249806,227410.336429598,157240.79271349974,148005.12077013883,334182.2568359587,479817.9809138002,190864.7393836726,159416.87086913997,260161.4659595076,151526.33027515863,512615.3507771317,104425.25621909097,270685.4333591563,182367.39829782504,183716.70149571993,268605.38061524264,218410.13531074315,151085.84992461273,215773.83588598273,157632.5213463236,224585.66789604528,131547.77333290997,125016.63596829759,232686.3040465607,230305.57736477407,225407.4406144917,120802.89098894759,161417.51846577966,131341.27170776195,121859.50962051481,139771.59852197446,117347.1962664464,166579.35870031477,169511.15675234867,109389.72227816278,119475.24629941578,131697.25776290055
2015-10-01,415166.33084925305,234425.72669617506,182059.71926324497,277434.552606751,297931.7614961331,166677.7494434494,240801.97493264024,277247.67761216755,160669.72468039035,288013.75423838204,122921.8495339555,203469.7554848106,210780.8812102545,125878.10081293434,224031.93992258128,228737.37889892617,157761.6885903368,148982.07713078224,336402.3666307994,483727.7653778873,191871.63362529757,160216.09717580082,263241.96656379313,152524.19546258147,516719.9196349368,105205.93728914992,271511.0429964916,183479.48623973873,184896.67183152502,269996.7246505676,219849.1202800648,151971.61298875054,216630.36431573462,158250.76783650182,225077.17612265595,132313.58295753517,125814.67145796288,233096.436109082,231168.1337980296,226616.0171474133,121607.13246585567,162182.65852456272,131737.30201083713,122294.48182971253,140621.20596741428,117661.92479308714,167059.9279046121,170494.98956682518,109911.63083206926,120085.29376089458,132370.71233229138
2015-11-01,416194.2235833355,235197.31051894976,183704.89759772623,278976.60200281814,299374.9175164883,167722.08502895373,242736.50497541766,280072.32192199,161545.77018005188,290780.1287249475,123542.72467755542,205172.79188683603,212472.14922593228,126500.79277207355,225124.0040124283,230216.07358041577,158025.05974827264,149899.64479683418,338401.1960124494,487546.7340957243,192902.07189961764,160908.57361864112,266300.2111882014,153415.306593183,519734.0391579405,105817.37660795658,272479.9836949082,184451.42281127337,185797.4140269143,271058.2667519383,221204.71606783677,152811.8236298322,217280.1757377316,158889.97263236335,225117.68786674342,132889.23783112018,126416.07536859036,233496.39105469815,231669.05773329598,227442.36108958177,121877.12383168722,162955.29536427968,132105.81969206507,122524.88230857665,141257.64296841767,117660.95120218566,167250.80132002253,171160.0569255467,110250.66526948071,120454.6949745675,132982.11099902264
2015-12-01,417131.77859118505,235977.9500536072,185232.34486403328,280226.3373878017,300615.6293688658,168805.1929523477,244723.25839536075,283215.39227978344,162395.82547707987,293478.79087994044,124161.05853988939,206772.57212430766,213964.404209211,127171.4865719099,226103.6681134707,231718.44766925825,158375.2115274188,150867.63695231892,340490.203953528,490468.29736102116,194124.7350820738,161700.06922816107,269664.1758265873,154312.06368428216,521124.7514207433,106086.12000221455,273574.47821372276,185224.54874958936,186707.81474420193,271503.80503185914,222498.37063115634,153716.29801909978,218386.4530379402,159805.00191050666,225113.0972590228,133569.57195172552,127094.77315697278,233677.90107065844,232201.29660028484,227824.31861108498,121957.13375017466,164010.60455452758,132634.99572995643,122920.29527882386,142050.4342173836,117318.51592794032,167420.52824515812,171919.8284085846,110714.97770893287,120916.92445900715,133839.2487838013
2016-01-01,420237.86911453516,236838.76868925642,186640.28928515463,281110.6331366731,301519.2585193471,169965.03193584536,246859.61686626554,286659.2342341225,163212.63563117784,296255.00022792997,124832.71903845466,208736.8587834414,215432.5538861388,128030.33530956983,226893.22985000175,233236.94633594426,158851.463746461,151870.20445694844,342710.17840334907,492302.76818277134,195563.41513174647,162599.74451307429,272905.27691930503,155304.3552337018,522766.60829671955,106300.11079130044,274725.51955151063,185723.90859901064,188049.90242447177,271716.0430901351,223739.33139322707,154645.19979678342,219073.22129231854,160761.53432698044,225002.41181298302,134347.80133750176,127678.57718294165,233941.4402684179,233187.30415354832,228178.13529463243,122182.46213367434,164821.52874520258,133228.40603270903,123388.36773910282,142873.70018758328,117255.82273466563,167580.66203726197,172681.50500677407,111236.98008751035,121539.1969674782,134809.13243853985
2016-02-01,425463.1896937927,237556.8497051811,187974.88387906455,281801.467678772,302116.16310257855,171174.90845599957,248834.2202856643,289910.43808790925,164093.43196825663,298927.9552413059,125485.48833942709,210585.86157579048,216772.12548884936,128939.0063370908,227376.3184225096,234431.1802640419,159339.39370256438,152850.4604470214,344723.0832855134,493914.8147821352,197021.0032963087,163513.25945549307,275932.96601613704,156279.8874343126,524929.2136258775,106531.1091018066,275526.10915334895,186285.49667444805,189601.5064078479,271752.1208632425,224866.69939740456,155485.71605318898,219522.571995303,161637.6174576483,224878.07939124783,135144.7297634208,128249.84209067638,233946.8314487591,234279.21643812954,228650.93961945912,122656.78032126802,165506.08460835807,133891.37376031434,124022.59341095558,143773.37933772712,117670.38644845993,167890.81270856294,173526.4945381748,111805.65914228644,122320.1698110922,135772.61960889236
2016-03-01,431398.8734936476,237878.17972102368,189201.67824008176,282114.1445733469,302291.7810176832,172067.08494265724,250391.7238131206,292578.7196848011,164701.14205415285,301546.06324522337,125832.44992310244,212029.63991994286,217950.72417989364,129569.72209174476,227558.55105499268,235281.8294205138,159379.65480699527,153521.79964476373,346187.13537733397,495007.8386597811,198251.18296333708,164072.65448881776,278502.4135768691,156972.50824429048,527703.764301012,106572.56799237705,275654.9905702395,186547.5030292544,191087.27379158116,271372.1247488459,225551.38378030053,155999.21292472226,219021.98454507746,162196.54754179614,224239.74666559315,135572.49654018364,128478.82034724187,234047.16839325379,235044.77656748777,229001.03110104272,122854.11765829573,165528.29639799942,134230.76531852692,124413.06320637751,144378.6522201648,118348.49601950287,168144.26261810542,173964.79944948116,112066.82308389111,122802.23485350357,136210.1051178806
2016-04-01,435883.7097365952,237903.71738815287,190501.14429177868,282672.9374868318,302620.44984990265,172915.98735552325,251907.68665329073,294911.4474379245,165261.37265458915,304329.82751703466,126009.21565962308,212899.53455421663,219366.14563902013,130213.92921010987,227924.13023186996,236092.35380785065,159372.61271638994,154096.09337506347,347709.9388599226,496009.0468575321,199405.37992864932,164527.09391343553,281141.3837956143,157684.7014516547,529718.8602218267,106389.35338578273,275611.6674695214,187021.0967250286,192415.10793819604,271514.48471755726,225985.28506733236,156420.66877599197,218447.51199314315,162803.47516562327,223863.48853813068,135835.90121036186,128605.10407118173,233974.2963015254,235885.06441138647,229067.8408843781,122922.38797303119,165613.16361416614,134571.14882431264,124879.56769461655,144862.1596205474,119027.10963224249,168603.14484420454,174298.75046050406,112260.59943766106,123102.18314617482,136310.61396671762
